GDP,Social,Health,Freedom,Happiness
1.61646318435669,1.53352355957031,0.796666502952576,0.635422587394714,7.53700017929077
1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,7.52199983596802
1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,7.50400018692017
1.56497955322266,1.51691174507141,0.858131289482117,0.620070576667786,7.49399995803833
1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,7.4689998626709
1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,7.3769998550415
1.47920441627502,1.48134899139404,0.83455765247345,0.611100912094116,7.31599998474121
1.40570604801178,1.54819512367249,0.816759705543518,0.614062130451202,7.31400012969971
1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,7.28399991989136
1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,7.28399991989136
1.37538242340088,1.37628996372223,0.83840399980545,0.405988603830338,7.21299982070923
1.10970628261566,1.41640365123749,0.759509265422821,0.580131649971008,7.0789999961853
1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,7.00600004196167
1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,6.99300003051758
1.53570663928986,1.55823111534119,0.80978262424469,0.573110342025757,6.97700023651123
1.48792338371277,1.47252035140991,0.798950731754303,0.562511384487152,6.95100021362305
1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,6.89099979400635
1.74194359779358,1.45758366584778,0.845089495182037,0.59662789106369,6.86299991607666
1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,6.71400022506714
1.25278460979462,1.28402495384216,0.819479703903198,0.376895278692245,6.65199995040894
1.62634336948395,1.26641023159027,0.726798236370087,0.60834527015686,6.64799976348877
1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,6.63500022888184
1.35268235206604,1.43388521671295,0.754444003105164,0.490946173667908,6.60900020599365
1.18529546260834,1.44045114517212,0.695137083530426,0.494519203901291,6.59899997711182
1.15318381786346,1.210862159729,0.709978997707367,0.412730008363724,6.57800006866455
1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,6.57200002670288
1.34327983856201,1.48841166496277,0.821944236755371,0.588767051696777,6.52699995040894
1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,6.4539999961853
0.872001945972443,1.25558519363403,0.540239989757538,0.531310617923737,6.4539999961853
1.23374843597412,1.37319254875183,0.706156134605408,0.550026834011078,6.4520001411438
1.43092346191406,1.38777685165405,0.844465851783752,0.470222115516663,6.44199991226196
1.12786877155304,1.42579245567322,0.647239029407501,0.580200731754303,6.42399978637695
1.43362653255463,1.38456535339355,0.793984234333038,0.361466586589813,6.42199993133545
1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,6.40299987792969
1.87076568603516,1.27429687976837,0.710098087787628,0.604130983352661,6.375
1.07062232494354,1.4021829366684,0.595027923583984,0.477487415075302,6.35699987411499
1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,6.3439998626709
1.36135590076447,1.3802285194397,0.519983291625977,0.518630743026733,6.16800022125244
1.63295245170593,1.25969874858856,0.632105708122253,0.496337592601776,6.10500001907349
1.32539355754852,1.50505924224854,0.712732911109924,0.295817464590073,6.09800004959106
1.48841226100922,1.32311046123505,0.653133034706116,0.536746919155121,6.08699989318848
1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,6.08400011062622
0.737299203872681,1.28721570968628,0.653095960617065,0.447551846504211,6.07100009918213
1.00082039833069,1.28616881370544,0.685636222362518,0.4551981985569,6.00799989700317
0.909784495830536,1.18212509155273,0.596018552780151,0.432452529668808,6.00299978256226
1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,5.97300004959106
0.786441087722778,1.54896914958954,0.498272627592087,0.658248662948608,5.97100019454956
1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,5.96400022506714
1.28177809715271,1.46928238868713,0.547349333763123,0.373783111572266,5.96299982070923
0.907975316047668,1.08141779899597,0.450191766023636,0.547509372234344,5.95599985122681
1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,5.92000007629395
1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,5.90199995040894
1.09186446666718,1.1462174654007,0.617584645748138,0.233335807919502,5.87200021743774
1.26074862480164,1.40471494197845,0.638566970825195,0.325707912445068,5.84999990463257
1.40167844295502,1.12827444076538,0.900214076042175,0.257921665906906,5.83799982070923
0.728870630264282,1.25182557106018,0.589465200901031,0.240729048848152,5.83799982070923
1.21768391132355,1.15009129047394,0.685158312320709,0.457003742456436,5.82499980926514
0.833756566047668,1.22761905193329,0.473630249500275,0.558732926845551,5.82299995422363
1.13077676296234,1.49314916133881,0.437726080417633,0.41827192902565,5.82200002670288
1.28455626964569,1.38436901569366,0.606041550636292,0.437454283237457,5.81899976730347
1.3469113111496,1.18630337715149,0.834647238254547,0.471203625202179,5.80999994277954
1.3412059545517,1.45251882076263,0.790828227996826,0.572575807571411,5.75799989700317
1.03522527217865,1.21877038478851,0.630166113376617,0.450002878904343,5.71500015258789
1.18939554691315,1.20956099033356,0.638007462024689,0.491247326135635,5.62900018692017
1.35593807697296,1.13136327266693,0.84471470117569,0.355111539363861,5.62099981307983
1.32087934017181,1.47667109966278,0.695168316364288,0.479131430387497,5.61100006103516
1.15655755996704,1.44494521617889,0.637714266777039,0.295400261878967,5.56899976730347
1.10180306434631,1.35756433010101,0.520169019699097,0.465733230113983,5.52500009536743
1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,5.5
0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,5.49300003051758
1.55167484283447,1.26279091835022,0.943062424659729,0.490968644618988,5.47200012207031
0.85769921541214,1.25391757488251,0.468009054660797,0.585214674472809,5.42999982833862
1.06931757926941,1.25818979740143,0.65078467130661,0.208715528249741,5.39499998092651
0.991012394428253,1.23908889293671,0.604590058326721,0.418421149253845,5.33599996566772
1.2860119342804,1.34313309192657,0.687763452529907,0.175863519310951,5.32399988174438
0.925579309463501,1.36821806430817,0.641022384166718,0.474307239055634,5.31099987030029
1.22255623340607,0.96798300743103,0.701288521289825,0.255772292613983,5.29300022125244
0.951484382152557,1.13785350322723,0.541452050209045,0.260287940502167,5.27899980545044
1.08116579055786,1.16083741188049,0.741415500640869,0.472787708044052,5.27299976348877
0.72688353061676,0.672690689563751,0.402047783136368,0.23521526157856,5.26900005340576
0.995538592338562,1.27444469928741,0.492345720529556,0.443323463201523,5.26200008392334
1.12843120098114,1.43133759498596,0.617144227027893,0.153997123241425,5.25
1.12112903594971,1.23837649822235,0.667464673519135,0.194989055395126,5.23699998855591
0.878114581108093,0.774864435195923,0.59771066904068,0.408158332109451,5.2350001335144
1.15360176563263,1.15240025520325,0.540775775909424,0.398155838251114,5.23400020599365
1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,5.23000001907349
1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,5.22700023651123
1.07498753070831,1.12962424755096,0.735081076622009,0.288515985012054,5.22499990463257
1.3151752948761,1.36704301834106,0.795843541622162,0.498465299606323,5.19500017166138
0.982409417629242,1.0693359375,0.705186307430267,0.204403176903725,5.18200016021729
0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,5.18100023269653
1.06457793712616,1.20789301395416,0.644948184490204,0.325905978679657,5.17500019073486
0.0226431842893362,0.721151351928711,0.113989137113094,0.602126955986023,5.15100002288818
0.788547575473785,1.27749133110046,0.652168989181519,0.571055591106415,5.07399988174438
0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,5.07399988174438
0.524713635444641,1.27146327495575,0.529235124588013,0.471566706895828,5.04099988937378
0.885416388511658,1.34012651443481,0.495879292488098,0.501537680625916,5.01100015640259
0.596220076084137,1.39423859119415,0.553457796573639,0.454943388700485,5.00400018692017
0.479820191860199,1.17928326129913,0.504130780696869,0.440305948257446,4.96199989318848
1.02723586559296,1.4930112361908,0.557783484458923,0.394143968820572,4.95499992370605
1.05469870567322,1.38478863239288,0.187080070376396,0.479246735572815,4.8289999961853
1.00726580619812,0.868351459503174,0.613212049007416,0.289680689573288,4.80499982833862
0.716249227523804,1.15564715862274,0.565666973590851,0.25471106171608,4.77500009536743
0.989701807498932,0.997471392154694,0.520187258720398,0.282110154628754,4.7350001335144
1.1614590883255,1.43437945842743,0.708217680454254,0.289231717586517,4.71400022506714
0.36842092871666,0.984136044979095,0.0055647538974881,0.318697690963745,4.70900011062622
0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,4.69500017166138
1.15687310695648,0.711551249027252,0.639333188533783,0.249322608113289,4.69199991226196
0.996192753314972,0.803685247898102,0.731159746646881,0.381498634815216,4.64400005340576
0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,4.60799980163574
0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,4.57399988174438
0.560479462146759,1.06795072555542,0.309988349676132,0.452763766050339,4.55299997329712
0.234305649995804,0.870701014995575,0.106654435396194,0.480791091918945,4.55000019073486
0.367110550403595,1.12323594093323,0.397522568702698,0.514492034912109,4.54500007629395
0.479309022426605,1.17969191074371,0.409362852573395,0.377922266721725,4.53499984741211
0.636406779289246,1.00318729877472,0.257835894823074,0.461603492498398,4.51399993896484
1.10271048545837,0.978613197803497,0.501180469989777,0.288555532693863,4.49700021743774
1.1982102394104,1.1556202173233,0.356578588485718,0.312328577041626,4.46500015258789
0.339233845472336,0.86466920375824,0.353409707546234,0.408842742443085,4.46000003814697
1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,4.44000005722046
0.900596737861633,1.00748372077942,0.637524425983429,0.198303267359734,4.37599992752075
0.792221248149872,0.754372596740723,0.455427616834641,0.469987004995346,4.31500005722046
0.648457288742065,1.2720308303833,0.285349279642105,0.0960980430245399,4.29199981689453
0.808964252471924,0.832044363021851,0.28995743393898,0.435025870800018,4.29099988937378
0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,4.28599977493286
0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,4.28000020980835
0.476180493831635,1.28147339820862,0.169365674257278,0.306613743305206,4.19000005722046
0.603048920631409,0.904780030250549,0.0486421696841717,0.447706192731857,4.17999982833862
0.601765096187592,1.00623834133148,0.429783403873444,0.633375823497772,4.16800022125244
0.65951669216156,1.21400856971741,0.290920823812485,0.0149958552792668,4.13899993896484
0.667224824428558,0.873664736747742,0.295637726783752,0.423026293516159,4.11999988555908
0.89465194940567,1.39453756809235,0.575903952121735,0.122974775731564,4.09600019454956
